pulv_particle_size,pulv_temp,pulv_quality,mixer_particle_size,mixer_temp,mixer_quality
170.85936,34.49489,99.58594,201.52597,58.104904,97.347404
135.5438,34.149498,96.05438,257.71228,47.019066,91.728775
136.6722,31.452229,96.16722,302.05505,55.685978,87.294495
131.71722,32.223274,95.67172,222.93646,63.61573,87.97489
128.90897,36.357464,95.3909,276.44412,47.722557,89.85559
169.18867,38.561653,99.41887,243.64972,64.28456,84.5659
128.99034,35.08719,95.39903,291.54108,56.80887,88.345894
123.73027,33.56015,94.873024,223.02237,46.79998,95.19776
150.71815,30.876337,97.571815,187.54094,52.87729,98.7459
163.65788,36.519478,98.86579,266.0793,48.678726,90.89207
166.83344,35.15097,99.18334,211.40195,60.15296,96.05388
149.12878,33.641235,97.41288,170.64462,60.094208,99.376045
154.56546,35.19291,97.95654,247.04027,57.346687,92.795975
162.01756,38.049496,98.70176,186.01581,70.08311,78.73221
154.08003,36.98105,97.908005,187.65295,49.955444,98.7347
151.30826,36.26621,97.63083,291.59796,39.086823,88.3402
169.4411,36.423164,99.44411,332.7778,64.1824,75.857414
143.6533,36.758865,96.86533,285.5394,59.54702,88.94606
147.29561,39.58294,97.22956,153.01097,55.90374,97.801094
140.62689,37.411026,96.56269,363.76315,55.222836,81.12369
135.42058,35.079243,96.04206,272.44785,58.29732,90.25522
153.24191,36.070744,97.82419,327.51245,50.236076,84.74876
158.79099,33.38808,98.3791,182.48015,53.08844,99.25198
144.16914,35.11244,96.916916,252.8194,41.391068,92.21806
144.39705,36.77804,96.939705,248.27733,55.864426,92.672264
130.6056,32.177223,95.56056,130.36548,70.36755,74.80144
160.21452,31.843044,98.521454,211.0262,59.05017,96.39738
126.77819,36.218742,95.17782,178.30786,52.01218,99.66921
173.51984,38.354736,99.85198,383.3757,55.257587,79.16243
136.31854,32.274517,96.13185,268.5297,49.65818,90.64703
119.70156,35.522297,94.47015,151.87064,53.770657,97.687065
146.85936,30.123173,97.185936,359.71826,49.086445,81.528175
169.2883,34.18517,99.42883,288.8042,51.029198,88.61958
148.7744,34.09494,97.37744,174.32996,60.52156,98.88988
137.41429,34.39908,96.24143,104.503105,54.575737,92.95031
147.25143,36.588104,97.22514,370.49454,50.66473,80.45055
162.16545,36.29399,98.716545,184.96117,66.45703,86.08982
151.73837,33.5582,97.673836,292.7059,61.263256,85.702896
150.46248,36.061394,97.54625,252.10898,55.182217,92.2891
147.55531,37.651844,97.25553,163.02647,49.603516,98.80265
149.381,32.742775,97.4381,313.08463,69.74225,66.70704
143.57086,33.839676,96.857086,274.357,50.044144,90.0643
150.3244,36.29427,97.53244,191.36127,50.85471,98.36388
150.37407,34.575302,97.53741,301.8295,51.055305,87.31705
162.6673,33.765213,98.76673,419.36703,77.890686,39.78192
143.50874,32.357403,96.850876,223.68614,56.296425,95.131386
158.11186,36.94166,98.31119,286.61902,39.517258,88.8381
142.99654,37.370636,96.79965,319.74945,49.935726,85.525055
161.01875,36.577488,98.601875,333.51407,53.179512,84.14859
147.11288,34.028133,97.21129,209.50122,59.041855,96.54988
144.50189,33.856262,96.95019,168.67404,63.89351,91.58038
167.72911,30.064241,99.27291,193.45778,49.30932,98.15422
162.22417,34.177677,98.72242,206.7162,57.761276,96.82838
153.89005,35.45145,97.88901,154.41922,34.1419,97.941925
150.25584,34.784687,97.52558,187.43204,52.892868,98.7568
131.38379,34.60302,95.63838,271.22635,32.95358,90.377365
156.23257,33.592976,98.12326,223.5369,54.79361,95.14631
152.03697,35.01977,97.7037,202.43005,57.615463,97.256996
101.624214,37.56914,92.66242,278.7501,40.782303,89.62499
121.8793,35.369198,94.68793,50.30058,46.118484,87.53006
167.93118,33.102074,99.29312,240.9648,57.990967,93.40352
164.19702,32.58647,98.9197,270.31046,63.09828,84.27239
160.12607,35.687027,98.5126,215.79324,54.808113,95.92068
168.30505,35.532967,99.330505,281.0832,61.654972,86.08173
159.89218,34.390633,98.48922,300.0749,57.444134,87.49251
165.44368,38.846706,99.044365,204.98154,37.15673,97.00185
139.0036,35.347763,96.40036,270.16788,53.329277,90.483215
165.8822,35.351166,99.08822,179.43274,49.624134,99.556725
162.18857,33.82825,98.71886,445.6211,62.084236,68.76942
153.70708,32.1236,97.870705,323.7434,45.778206,85.125656
125.65032,37.23797,95.06503,236.84238,62.793297,88.22917
159.30167,31.039116,98.43017,181.89027,45.002365,99.310974
135.74765,34.320686,96.07477,44.999104,45.237595,86.99991
120.39635,34.298454,94.539635,321.77533,48.369137,85.322464
158.14574,34.784557,98.314575,279.2282,66.75815,76.06088
151.60652,30.841284,97.66065,388.98752,49.450134,78.60125
163.17987,33.66817,98.817986,341.72656,50.351303,83.32735
155.94441,33.84728,98.094444,290.52155,61.066185,86.315475
166.9216,37.400345,99.19216,218.69646,56.220924,95.630356
140.01213,35.504868,96.50121,184.0015,57.397217,99.09985
156.6677,35.119373,98.16677,298.03845,65.4711,76.75395
143.35342,34.929783,96.83534,258.35812,60.78985,90.08449
147.7915,37.170692,97.27915,246.60033,62.516415,87.80714
157.82373,38.533096,98.28237,230.18925,41.211967,94.48107
141.24016,37.764217,96.624016,169.73326,38.643326,99.47333
146.61717,32.555836,97.16172,160.41777,59.482445,98.54178
135.79263,34.58738,96.07926,222.18124,61.526306,92.22926
172.01224,34.12133,99.701225,224.43938,64.09131,86.87344
151.63287,35.86,97.663284,255.81479,62.133335,87.65185
152.08252,34.66351,97.70825,91.78587,69.37088,72.93683
117.554306,35.128895,94.25543,210.68402,53.430183,96.431595
152.79,34.866566,97.779,248.58037,64.62198,83.398
144.99199,31.467163,96.9992,291.22842,45.54421,88.37716
143.79378,32.866814,96.87938,239.76343,51.55525,93.52366
143.8371,32.526333,96.88371,308.6001,50.77659,86.63999
142.23808,33.63224,96.72381,173.52644,65.9736,87.90544
148.79308,34.852028,97.37931,145.04282,48.895874,97.00428
140.04117,32.82334,96.50412,187.59192,57.399483,98.74081
145.39488,35.290264,97.03949,225.046,57.840237,94.9954
166.3415,33.633892,99.13415,282.043,46.21057,89.2957
152.95668,35.45825,97.79567,260.96826,51.91333,91.403175
145.0894,33.9452,97.00894,317.8467,48.25493,85.71533
159.4333,32.892223,98.44333,283.72778,57.507904,89.12722
163.97363,34.932224,98.89736,153.79024,58.33235,97.87902
136.78874,35.33414,96.17887,171.07982,63.759266,92.08945
153.91327,36.86272,97.89133,266.2132,58.368828,90.87868
169.48277,32.87939,99.44828,257.71643,67.30442,77.119514
161.968,36.031185,98.6968,352.95374,54.504925,82.20463
174.30666,34.76552,99.930664,176.99368,57.424164,99.80063
155.63353,38.14976,98.063354,372.739,53.4948,80.2261
143.06178,37.819565,96.806175,190.87227,62.521713,93.36935
123.12563,35.213085,94.81256,331.75378,69.57751,65.16961
157.06268,33.14064,98.20627,230.8528,63.23014,87.95444
163.7521,34.746803,98.87521,289.29984,38.14256,88.570015
140.51407,36.896656,96.55141,209.49268,56.88907,96.550735
178.04118,33.482094,99.695885,277.28732,56.07943,89.77127
142.06213,33.78654,96.706215,286.02856,48.31405,88.89714
166.79082,34.82131,99.179085,328.50934,73.13131,58.386444
159.93027,33.558403,98.49303,144.53807,45.30444,96.953804
168.96739,32.21073,99.396736,347.53455,57.12242,82.746544
144.73398,37.54124,96.9734,261.0593,54.85254,91.39407
138.08151,32.77755,96.30815,384.57507,53.615044,79.042496
151.26031,32.82176,97.62603,59.832516,48.843773,88.48325
141.1218,34.3829,96.61218,163.92139,63.978687,90.93476
164.75655,34.89612,98.975655,221.22974,48.603676,95.37703
148.40083,31.472984,97.34008,145.50296,47.5643,97.05029
151.67712,38.076904,97.66771,69.97038,64.46323,80.57059
131.17476,35.908066,95.61748,310.71042,61.976196,82.47656
131.27925,34.59722,95.62792,315.66492,58.228607,85.93351
151.69417,35.61748,97.66942,150.3409,51.555424,97.53409
163.04138,34.537888,98.80414,140.3652,50.981766,96.53652
164.1519,33.288708,98.91519,166.47481,62.857224,93.43304
146.8373,35.29359,97.18373,253.1362,65.079605,82.02717
150.11932,32.83786,97.51193,208.75339,38.53772,96.624664
123.12877,36.3568,94.812874,278.59454,54.908646,89.64055
139.4434,34.187363,96.44434,270.25986,57.41506,90.474014
142.22482,38.20514,96.72248,229.03127,61.046944,92.50298
150.33064,36.5247,97.533066,151.86693,46.838894,97.68669
137.33388,35.825386,96.23339,231.8424,56.646866,94.31576
174.54803,31.63715,99.9548,280.01584,57.947655,89.49841
155.58917,34.412758,98.058914,155.874,57.02146,98.0874
132.59918,31.748257,95.75992,167.79382,44.776375,99.27938
159.74887,38.738472,98.474884,261.0723,54.4038,91.39277
157.47028,36.178947,98.247025,147.26997,52.32743,97.227
133.81906,30.256275,95.881905,257.37488,67.513245,76.73602
168.941,34.62238,99.3941,75.81753,51.939552,90.08176
154.3963,32.793037,97.93963,236.44258,55.212875,93.85574
166.70085,32.2979,99.17008,291.89264,51.966797,88.31074
148.268,35.577435,97.3268,339.72107,49.793007,83.52789
158.6791,34.809376,98.36791,291.27527,57.52913,88.372475
172.93713,33.934563,99.79372,217.01256,44.73512,95.798744
145.83101,34.46983,97.0831,242.19711,58.324345,93.28029
129.70462,34.25144,95.47046,209.88698,57.43082,96.5113
176.66669,36.138786,99.83333,100.5282,62.110657,88.331505
153.00766,36.513897,97.800766,302.95947,40.57553,87.204056
143.63,31.143719,96.863,307.46683,55.957054,86.75332
147.35329,30.785145,97.23533,104.50623,40.32373,92.95062
127.16832,35.104366,95.216835,264.1166,57.620518,91.08834
144.36569,33.84169,96.93657,147.22742,54.01458,97.22274
146.71614,37.58322,97.171616,275.55444,48.864403,89.94456
183.0197,33.478233,99.19803,261.12094,59.746994,91.38791
159.37132,34.600693,98.43713,331.10794,57.34648,84.389206
146.83284,36.586147,97.18328,235.3056,50.67385,93.96944
164.90668,33.104214,98.99067,242.99411,42.11409,93.20059
146.72272,36.91223,97.17227,283.0286,71.55243,66.092285
119.37014,33.776188,94.43701,298.6224,59.022713,87.63776
154.33113,34.43023,97.93311,227.08842,54.207474,94.79116
182.42845,35.171555,99.25716,177.3869,56.142765,99.76131
146.38231,36.2387,97.13823,42.62411,66.5505,73.661415
139.61691,35.152027,96.46169,140.4082,61.297646,93.945526
157.38063,36.08416,98.23806,286.8256,58.749397,88.817444
133.11945,36.231163,95.81194,214.55287,54.220062,96.044716
141.578,36.68596,96.6578,278.59747,56.887196,89.64025
124.57208,34.445972,94.95721,276.45178,42.38373,89.85482
159.66037,34.8606,98.466034,348.08575,59.46685,82.69142
134.32289,38.343025,95.93229,260.82068,52.81077,91.41793
160.11868,33.36218,98.51187,387.60385,49.299583,78.73962
148.33122,38.55119,97.33312,274.82422,56.789017,90.01758
146.86241,33.836136,97.18624,181.07494,58.859497,99.39251
146.02026,35.508724,97.10203,326.29916,58.148567,84.87009
140.42934,34.31335,96.54293,258.27444,50.48013,91.672554
164.34763,34.83673,98.93476,130.96922,56.958466,95.596924
164.3196,34.37525,98.93196,338.9852,50.820984,83.60148
152.85931,30.53896,97.785934,361.62814,51.634895,81.33719
144.18568,36.456524,96.91857,219.03592,53.434814,95.596405
156.61308,36.873222,98.16131,140.86084,63.22137,90.14334
125.68158,36.907745,95.06816,235.67865,53.98283,93.93214
145.88284,33.453053,97.08829,214.13008,50.976532,96.08699
147.14293,39.58888,97.214294,188.93793,53.951256,98.60621
144.28252,32.585945,96.92825,183.13007,52.708817,99.187
139.86057,32.786232,96.48605,284.74713,54.62546,89.02528
163.9178,38.69579,98.89178,339.85046,58.350777,83.51495
133.44171,36.75976,95.84417,364.2823,61.197254,78.67726
170.09933,31.867683,99.50993,301.21448,60.394615,86.589325
170.26956,33.78271,99.526955,366.99677,54.59774,80.80032
152.66974,34.979202,97.766975,149.70564,65.60316,86.26425
124.745834,33.652588,94.97459,225.18033,53.638313,94.981964
158.07207,32.168865,98.307205,304.13467,60.24592,86.594696
123.15945,33.348442,94.81595,300.79617,59.62256,87.42038
171.3691,34.99462,99.63691,167.9672,55.87319,99.29672
152.04803,34.408073,97.7048,197.19067,69.29773,79.18547
168.90686,37.97149,99.390686,315.2585,47.978443,85.97415
153.23447,38.276756,97.82345,339.00223,71.06407,61.471634
138.73624,34.785275,96.37363,153.542,53.701263,97.8542
129.7822,34.03119,95.47822,218.9101,73.50228,68.60443
136.55132,31.502577,96.15513,130.82901,64.33128,86.920334
160.86208,38.076904,98.586205,255.65057,47.805183,91.934944
164.50877,36.131348,98.950874,293.4535,57.66146,88.15465
135.84607,33.440506,96.08461,220.14732,60.804558,93.87615
153.69365,35.70729,97.86936,373.10376,41.945084,80.18962
137.54524,36.68865,96.254524,146.35468,49.304306,97.13547
155.72691,35.273514,98.07269,220.662,54.04613,95.4338
155.32219,38.79924,98.03222,260.49783,42.319206,91.45022
171.27151,36.864273,99.62715,170.57416,43.217525,99.55742
149.15248,32.68925,97.415245,231.27057,45.267925,94.37294
171.08533,39.163277,99.608536,275.43924,63.55956,82.83696
149.33913,35.51127,97.433914,186.7394,66.6254,85.575264
143.86853,33.77189,96.886856,293.34607,56.496483,88.16539
152.01408,31.519028,97.70141,391.48743,54.766582,78.35126
151.928,32.46561,97.6928,314.53693,62.400436,81.24544
143.95085,32.927235,96.89509,366.23444,41.76799,80.87656
158.50592,33.605762,98.35059,266.82068,60.46135,89.89523
154.85658,35.378174,97.98566,236.74854,59.23304,93.82515
141.44202,35.17295,96.6442,332.2658,69.25052,65.772385
136.36046,33.366756,96.13605,280.152,49.39496,89.4848
132.50871,35.846466,95.75087,115.18238,54.017044,94.018234
154.11018,34.957172,97.91102,272.38925,62.377407,85.50626
147.59183,38.167133,97.259186,353.20566,69.019356,64.140724
160.40431,36.09642,98.54043,207.13121,57.88777,96.78688
137.39217,35.659008,96.23922,218.85368,69.67232,76.27
150.4759,37.122807,97.54759,412.15356,53.282562,76.284645
149.5071,34.01927,97.45071,270.05344,67.54769,75.39928
154.69397,33.015697,97.9694,258.2774,78.09275,55.486755
169.70401,33.162193,99.4704,317.05457,46.532707,85.79454
144.89261,34.655247,96.98926,269.7251,43.614376,90.52749
156.92175,32.387783,98.19218,283.61368,61.4475,86.24364
156.41087,37.02358,98.14109,237.9665,64.46277,84.77781
149.04338,34.997368,97.404335,283.20074,63.98194,81.21604
161.68565,33.85614,98.668564,239.79369,51.181072,93.52063
143.42155,35.34884,96.842155,310.73956,64.58273,77.260574
143.44295,32.90319,96.84429,258.34933,59.72249,91.66507
134.17963,30.157919,95.91796,175.81544,54.957607,99.91846
174.32764,32.7026,99.93276,274.9146,58.670506,90.00854
181.09392,34.824223,99.39061,184.04372,57.659523,99.09563
157.49203,36.334236,98.24921,132.03337,67.800606,80.10213
165.60562,35.085743,99.06056,254.18796,49.70275,92.08121
147.40762,33.181503,97.24076,175.20581,52.23133,99.979416
141.09894,33.184235,96.60989,182.14622,57.994076,99.28538
152.04013,35.164036,97.70401,254.8611,66.62346,78.766975
137.17012,39.0409,96.21701,347.80725,68.00892,66.70144
174.94734,33.352436,99.994736,241.55434,52.426125,93.34457
167.95241,33.658756,99.29524,312.76825,46.663483,86.223175
137.11743,31.287544,96.21175,330.43277,53.38747,84.456726
145.73155,32.249,97.07316,148.46469,61.90247,93.54153
152.2634,34.71137,97.72634,280.9299,65.7131,77.98082
149.22334,31.750835,97.42233,393.74872,45.09204,78.12513
158.72575,35.76829,98.372574,118.27803,51.47255,94.327805
159.44833,33.147488,98.44483,318.54715,48.529068,85.64529
170.84618,35.31851,99.58462,384.78745,43.267513,79.021255
168.09045,37.077232,99.309044,221.0722,57.194416,95.39278
146.34212,35.05095,97.13421,310.11795,45.48999,86.488205
143.84561,32.74376,96.88456,234.69218,55.703735,94.030785
139.81345,34.126892,96.481346,203.55966,52.110855,97.144035
169.97107,34.014393,99.49711,96.10409,49.208984,92.11041
163.57092,37.227386,98.85709,239.57413,55.480972,93.54259
176.17744,37.295464,99.882256,375.80847,68.31146,63.296227
149.14014,38.904152,97.41402,377.59647,66.81711,66.10614
133.67183,35.308277,95.86718,72.52354,60.396263,88.95982
132.34784,33.876373,95.73479,264.15448,58.182976,91.08455
145.95767,38.435272,97.095764,10.0,45.848286,83.5
124.2045,35.05466,94.92045,249.54045,59.619324,92.54595
171.50937,39.728767,99.65094,122.05354,62.749752,89.20585
135.697,36.79159,96.0697,252.85889,50.072792,92.21411
151.72464,36.693527,97.67246,217.37764,45.2194,95.76224
146.41318,33.49424,97.14132,333.9295,47.861847,84.10705
141.8271,34.24319,96.68271,217.87895,56.503326,95.712105
137.67833,33.821503,96.26783,285.51242,42.95529,88.94876
146.87447,36.5006,97.18745,206.51387,58.37784,96.84861
153.62308,38.79864,97.862305,390.10483,52.420967,78.48952
152.8407,34.641487,97.78407,277.9344,51.871212,89.70656
159.30861,36.303085,98.43086,312.52908,75.12167,56.003746
143.7529,34.391254,96.87529,210.59486,53.152264,96.44051
124.58763,40.178406,94.95876,105.39258,64.416565,84.20613
121.58956,30.361036,94.65896,229.17572,59.406654,94.58243
151.20369,35.095146,97.62037,102.18823,56.940018,92.71883
155.52734,31.531813,98.052734,300.3659,57.51194,87.46341
112.21841,35.060047,93.72184,54.34614,57.674698,87.934616
183.57033,34.506245,99.14297,306.91525,70.89917,65.01013
140.28069,36.054054,96.52807,197.02902,54.013397,97.7971
140.28226,35.507774,96.52823,264.6863,64.97958,81.072205
155.96954,37.405815,98.096954,144.04373,56.879524,96.90437
148.70703,33.384098,97.370705,180.49113,47.658913,99.45089
153.72589,34.27448,97.87259,231.18008,49.8162,94.38199
168.58943,35.505005,99.35894,345.66568,57.6893,82.93343
163.48895,33.16226,98.84889,319.78006,55.346252,85.521996
143.89777,34.668034,96.88978,193.4828,62.32749,93.496735
151.76341,34.562946,97.67634,297.7526,63.542465,80.63981
158.40979,32.459236,98.34098,209.7118,71.25263,74.02355
130.8234,34.724926,95.58234,321.63812,62.090363,81.155464
152.62665,34.079857,97.762665,198.70108,70.236725,77.15644
158.44006,38.07341,98.34401,266.2075,57.59732,90.87925
152.68614,34.172417,97.768616,274.8939,53.89957,90.01061
157.78633,32.158134,98.27863,238.6653,46.142696,93.63347
149.5088,31.719967,97.45088,245.43002,39.245872,92.957
158.998,35.598526,98.3998,149.68484,50.89411,97.46848
158.36398,34.479786,98.336395,320.35223,61.965515,81.533745
167.97888,34.62179,99.29789,112.24748,38.69623,93.72475
152.2754,35.861897,97.72754,213.15404,61.271656,93.64128
186.55603,33.24739,98.8444,184.88866,58.662937,99.01113
167.06363,36.15569,99.20636,47.98895,46.946667,87.2989
156.34792,35.47478,98.13479,304.6458,61.050514,84.93439
167.07547,32.86421,99.20755,90.95707,67.9971,75.6015
155.7372,34.37475,98.07372,195.35422,53.061577,97.96458
182.42804,34.626617,99.257195,162.25763,58.68222,98.72576
150.91061,33.039906,97.591064,237.36354,53.173798,93.76365
150.4668,34.455246,97.54668,375.21933,49.998817,79.978065
168.32591,37.803356,99.33259,242.70184,48.385048,93.22981
147.49171,34.767876,97.24917,292.06302,49.851723,88.2937
155.57013,37.17677,98.057014,198.79869,58.207443,97.62013
134.02193,31.640585,95.90219,232.01485,45.82043,94.298515
156.4913,32.487926,98.14913,297.70712,45.872528,87.72929
174.69424,34.7247,99.96942,97.97294,52.211716,92.297295
151.11208,35.454487,97.611206,264.81552,56.799683,91.01845
159.005,33.445873,98.4005,336.8088,59.41266,83.81912
152.57849,36.985294,97.75785,271.11133,49.8848,90.38887
162.9427,35.846687,98.79427,401.0273,52.394493,77.39727
162.37308,35.667038,98.737305,263.19086,46.75496,91.180916
147.27774,35.005966,97.227776,245.92442,56.526005,92.907555
147.69481,37.19609,97.26948,324.45386,52.892784,85.05461
144.23303,37.950165,96.9233,285.8108,46.345654,88.91892
162.10426,34.375923,98.71043,214.90125,48.729618,96.00987
159.06224,33.528503,98.40623,172.31085,56.625923,99.73109
156.13495,34.290146,98.113495,123.213615,62.34946,90.122444
132.06848,39.556328,95.70685,196.23773,54.479347,97.87623
134.22897,32.85224,95.9229,95.96931,58.012924,92.09693
126.09681,34.499573,95.10968,300.5659,58.446205,87.44341
131.99948,33.874306,95.69995,329.4309,52.334503,84.55691
158.53282,34.676617,98.35328,240.71501,57.48806,93.4285
156.8072,34.967113,98.18072,131.88904,66.16541,83.35808
165.67053,32.117573,99.067055,378.52454,55.739296,79.647545
154.84875,35.093185,97.98488,107.75099,56.57627,93.2751
140.9769,34.82246,96.59769,119.36815,56.86879,94.43681
154.62108,34.49767,97.962105,314.26877,56.431587,86.07312
173.77728,36.736183,99.87773,144.48355,51.302525,96.94836
166.14728,32.031624,99.11473,241.3898,59.606308,93.36102
151.43376,36.73136,97.64338,127.588135,52.47829,95.25881
155.71887,39.568104,98.071884,253.26303,50.48687,92.1737
142.5859,34.383316,96.75859,239.24026,62.960365,87.65524
163.36186,33.177044,98.83619,319.05618,64.92811,75.73817
163.58452,37.981762,98.85845,339.59296,64.92554,73.68963
145.98491,38.626083,97.09849,213.89983,63.470345,89.16933
162.02576,34.112907,98.702576,96.35201,58.420742,92.1352
126.77763,33.996296,95.177765,226.95244,63.577084,87.65059
143.09328,35.687912,96.809326,352.84506,55.888687,82.21549
134.9988,38.69569,95.99988,127.962204,50.994137,95.29622
182.28624,37.201813,99.27138,292.2408,52.974724,88.27592
161.60999,33.76961,98.660995,258.16293,49.631413,91.68371
174.72752,37.337166,99.972755,266.09784,50.09283,90.89021
127.94432,34.213425,95.29443,305.399,46.87101,86.9601
166.8203,33.986317,99.18203,354.58362,53.620903,82.04164
150.41072,34.567104,97.54107,120.101166,47.4626,94.51012
154.46667,35.468613,97.94667,229.10922,53.817,94.58908
152.76141,34.681458,97.77614,229.49667,56.7719,94.55033
163.55257,34.092884,98.855255,191.49438,57.597626,98.35056
158.20164,31.71612,98.32017,171.60086,59.994343,99.66009
168.16553,41.53114,99.31655,198.7458,67.702354,82.22071
147.01672,35.080383,97.201675,220.04091,63.45218,88.59155
166.5261,34.94852,99.15261,260.8102,43.801952,91.418976
157.634,33.244778,98.2634,131.09955,63.315125,88.979706
135.0806,31.148561,96.00806,265.31088,64.01207,82.94477
130.75829,34.51289,95.57583,60.785503,58.696846,88.57855
145.96045,37.93928,97.09605,238.95747,48.249207,93.604256
147.75333,35.599922,97.27533,118.753136,61.980827,90.41366
124.73611,35.667522,94.97361,354.906,61.52711,78.95518
161.26134,33.942352,98.62614,319.88318,72.6334,60.24488
122.93874,31.296322,94.79388,164.46086,44.068653,98.94608
139.29013,37.994286,96.429016,249.88359,49.523476,92.51164
146.93982,32.144257,97.193985,162.15341,45.809998,98.71534
151.40294,37.914818,97.6403,230.12956,62.387833,89.71138
175.05458,36.272133,99.994545,268.2789,56.89584,90.67211
145.82755,36.587307,97.082756,257.5979,49.92841,91.74021
163.23816,37.246513,98.823814,176.46617,57.787544,99.853386
137.8641,36.541756,96.28641,365.29272,64.92472,71.121284
154.35136,33.502346,97.935135,380.5851,49.69368,79.44149
145.7589,33.95318,97.07589,307.43393,64.22325,78.310104
140.63277,34.593197,96.56328,379.14438,44.522594,79.58556
167.82126,35.923653,99.28213,205.11577,53.797367,96.98843
147.15582,32.905132,97.21558,187.70544,61.957672,94.81411
149.58424,31.01537,97.45843,203.44208,65.532364,86.091064
166.09749,33.73034,99.10975,390.44098,46.377216,78.4559
156.85143,31.971205,98.18514,360.59076,51.323578,81.440926
159.65863,30.88936,98.465866,316.48157,54.849937,85.851845
152.67548,33.228565,97.76755,265.365,48.925293,90.9635
154.70416,36.252586,97.97041,328.46454,39.50875,84.65355
164.95503,38.335068,98.99551,212.31787,49.651176,96.26821
156.73474,34.386826,98.17348,338.31732,50.897053,83.66827
155.23737,35.617104,98.023735,224.76987,49.08519,95.02301
140.85132,34.267433,96.58513,414.84222,50.86515,76.01578
137.09436,33.203896,96.209435,113.48408,59.994102,93.848404
141.27516,37.026157,96.62752,166.07858,66.64111,85.82563
152.80089,33.775,97.78009,218.1385,66.22835,83.229454
151.91579,34.636627,97.69158,277.13754,47.877213,89.78625
171.69896,32.734924,99.6699,215.62798,56.38187,95.9372
151.44278,33.641632,97.64428,295.23032,69.56407,68.84882
150.8352,37.2593,97.58352,174.55774,49.10952,99.95577
150.46106,36.962654,97.546104,272.57013,54.45228,90.24299
121.43824,36.368893,94.64382,117.583786,61.236046,91.786285
149.86351,34.646755,97.48635,263.99228,63.690495,83.71978
156.68056,36.094925,98.16805,135.2266,51.903572,96.02266
141.10782,34.828156,96.61078,209.17993,58.80026,96.58201
154.12875,32.77617,97.91287,177.11815,62.58972,94.60874
180.8984,35.090027,99.41016,222.52351,69.73935,75.76895
144.8438,35.88309,96.98438,261.20425,61.00665,89.36628
109.28324,34.828514,93.42832,343.62244,56.29795,83.13776
129.05336,37.535873,95.405334,153.27945,52.54106,97.82794
159.37424,34.956436,98.43742,274.28818,60.075935,89.91931
142.55463,37.284485,96.75546,345.58588,56.510925,82.941414
147.8651,36.781387,97.28651,186.11646,56.592964,98.88835
125.261795,35.343815,95.02618,279.8295,58.89631,89.51705
146.23491,36.68266,97.12349,276.04205,49.853745,89.8958
151.61238,39.613983,97.66124,306.56113,53.128983,86.84389
175.07156,33.5501,99.99284,236.10419,51.66369,93.88958
174.70201,37.034454,99.9702,292.52274,48.132454,88.24773
159.94302,36.78605,98.4943,482.11407,51.89968,69.28859
142.25348,36.09793,96.72535,395.10892,59.07686,77.989105
184.36497,38.405792,99.0635,86.02024,67.557495,75.98703
154.88957,34.807655,97.98896,276.40814,74.42989,60.999397
123.61266,34.315823,94.86127,181.35976,44.40621,99.36402
149.56775,35.343815,97.45677,357.71637,51.024845,81.72836
133.05905,38.919777,95.80591,107.737366,58.1938,93.273735
151.35649,36.173183,97.63565,263.5748,59.951565,91.14252
143.01146,32.67458,96.80115,231.32857,52.676746,94.36714
156.2588,35.407864,98.12588,117.62909,57.660473,94.26291
121.05724,33.877785,94.60573,208.74377,64.3448,87.93602
142.8558,33.45451,96.78558,84.996735,67.3092,76.38128
143.21577,33.68595,96.82158,253.7821,57.09965,92.12179
176.05324,33.31137,99.89468,280.6439,52.897633,89.43561
168.91914,33.13489,99.391914,279.68314,50.0305,89.531685
127.53421,34.525734,95.25342,557.7154,64.712,52.304462
160.80962,36.817562,98.58096,145.78261,57.021767,97.07826
168.09525,33.12747,99.309525,233.44458,71.43764,71.280266
131.1915,37.111294,95.61915,300.4999,38.191677,87.45001
150.45189,32.9723,97.54519,365.9586,60.86988,79.16438
159.43144,36.129818,98.443146,383.07602,61.056274,77.07985
162.76952,35.61905,98.776955,359.91486,47.919308,81.508514
143.24388,32.627235,96.82439,268.18732,60.9989,88.683464
172.31735,35.71396,99.731735,306.89163,51.488914,86.81084
145.5962,32.306,97.05962,206.12868,65.3206,86.245926
138.68289,34.087704,96.368286,203.41962,48.33013,97.158035
178.38446,35.09869,99.66155,235.42085,48.43732,93.95792
138.68625,35.71779,96.36862,236.11238,45.014038,93.88876
145.8421,38.04131,97.08421,409.1397,46.2821,76.58603
155.64037,38.27591,98.06403,244.98253,49.890976,93.00175
154.23322,36.036606,97.923325,69.1486,69.01516,71.38454
169.02231,32.081493,99.40223,219.9806,47.910038,95.50194
178.03976,32.494503,99.69602,103.32012,54.80735,92.832016
129.54059,33.71246,95.454056,336.94574,53.375267,83.80543
150.49905,35.512146,97.549904,150.52142,55.372944,97.55214
117.899254,32.56196,94.289925,299.3438,59.036655,87.56562
144.67079,34.456844,96.96708,448.22028,58.163242,72.67797
132.43542,39.629547,95.743546,275.82452,44.802223,89.91755
146.13162,33.508167,97.11316,248.10156,67.17467,78.34051
177.4942,34.362923,99.75058,89.30431,65.22653,80.97737
143.64896,35.661263,96.8649,302.34073,54.765797,87.26593
164.61018,38.056625,98.96102,273.78168,66.218895,77.684044
144.21562,35.201122,96.92156,329.16107,53.245163,84.58389
